line,text,uniqueID
1044,two-story farmhouse that had a big,ep115
1047,kitchen and great master suite but it,ep115
1050,was missing the fourth bedroom they want,ep115
1053,the basement was unfinished and there,ep115
1056,was no workshop today their agent has,ep115
1059,set up a house that doesn't match either,ep115
1062,of their styles but he thinks will meet,ep115
1065,most of their wish list so we have a,ep115
1068,two-story contemporary five bedrooms,ep115
1071,four baths perfect over half an acre a,ep115
1074,lot Wow lot of space John,ep115
1077,"it's got over 2,800 square feet and is",ep115
1080,"priced at 420,000 okay it's very nice I",ep115
1083,like it now is there a fire department,ep115
1086,that Casey could belong to no there's no,ep115
1089,volunteer fire department I don't like,ep115
1092,that let's go take a look okay yeah get,ep115
1095,out of this cold mm-hmm all right guys,ep115
1098,come on in this is really nice Wow yeah,ep115
1101,natural light coming down from the,ep115
1104,skylight I love that kind of look,ep115
1107,awesome oh this is busy this is very,ep115
1110,pretty you know it has a just a really,ep115
1113,cozy feeling in here I could see just,ep115
1116,warming up by the fireplace reading a,ep115
1119,book maybe even putting my piano in the,ep115
1122,corner or something like that that would,ep115
1125,look nice well you guys want to take a,ep115
1128,look at the kitchen yeah this is good it,ep115
1131,feels really spacious in here also and I,ep115
1134,like the French doors that lead right,ep115
1137,out to a big deck it could really expand,ep115
1140,our kitchen area here and would be,ep115
1143,really nice for entertaining and a,ep115
1146,really nice backyard yeah look at the,ep115
1149,butcher block countertop that's nice,ep115
1152,in the white countertops very very,ep115
1155,trendy looking although it's you know I,ep115
1158,mean where's my sight line to watch,ep115
1161,Rosalie play if I'm in here cooking oh,ep115
1164,yeah,ep115
1167,there's no way that I can see all the,ep115
1170,way over to the living room to watch Roz,ep115
1173,Lee playing it's so very nice area and I,ep115
1176,do I like the separation between the two,ep115
1179,rooms this house definitely has those,ep115
1182,designated areas you know you're in the,ep115
1185,kitchen you know you're in the living,ep115
1188,room it doesn't wash all together into,ep115
1191,one giant room they head up to the,ep115
1194,second floor and take a look at two,ep115
1197,bedrooms and a full bathroom before,ep115
1200,heading into the master suite oh wow,ep115
1203,this is really spacious a lot of room,ep115
1206,yeah absolutely it's very bright the big,ep115
1209,window letting light in so you got your,ep115
1212,own private bathroom here to non suite,ep115
1215,it's got double vanities you know it's,ep115
1218,nice that there's a double sink I really,ep115
1221,do like that but the cabinet's don't,ep115
1224,really seem to be updated and there's,ep115
1227,not much for storage in here I mean it,ep115
1230,definitely gets a job done but certainly,ep115
1233,it's not a really ideal bathroom that I,ep115
1236,was hoping for for the extra bedrooms,ep115
1239,and living space they head down to the,ep115
1242,basement all right Lindsay we have your,ep115
1245,finished basement perfect which has two,ep115
1248,bedrooms full bath and back here we have,ep115
1251,a nice family room beautiful look at,ep115
1254,just lots of room for Roz Lee and all of,ep115
1257,our cousins to play have a choice,ep115
1260,sitting around but it is a finished,ep115
1263,basement and I really didn't wanna,ep115
1266,because of the moisture issues and,ep115
1269,everything like that,ep115
1272,is there any like workspace down here,ep115
1275,that I could work on stuff in no the,ep115
1278,basement has no room for like workshop,ep115
1281,for you so I think we're going to go to,ep115
1284,the garage see if there's space up there,ep115
1287,for that oh this is disappointingly,ep115
1290,small yeah I don't know if this is gonna,ep115
1293,work for what you're looking for No,ep115
1296,[Music],ep115
1299,to modern style but I mean it's kind of,ep115
1302,a compromise on both of our tastes,ep115
1305,yeah the fireplace was cozy the beams,ep115
1308,were a nice touch to it as well,ep115
1311,I like finished basement so of course,ep115
1314,I'm gonna like that and it had five,ep115
1317,bedrooms I mean the the last two,ep115
1320,bedrooms down there so it's plenty of,ep115
1323,space we wouldn't have to remodel,ep115
1326,anything but but no work space down in,ep115
1329,the basement yeah I have any idea where,ep115
1332,I put my tools I guess we could always,ep115
1335,build another shop outside of it big lot,ep115
1338,too so yeah think about the yard yeah,ep115
1341,there's a lot of potential in there,ep115
1344,since all of the houses came in under,ep115
1347,budget they'll have to decide what's,ep115
1350,most important a finished basement no,ep115
1353,renovations or being near a volunteer,ep115
1356,fire department,ep115
1359,well we've seen plenty of houses I think,ep115
1362,it's time that we get out of the in-laws,ep115
1365,house and make a decision on where we're,ep115
1368,actually going to end up,ep115
1371,[Music],ep115
1374,"working with a budget of 450,000 dollars",ep115
1377,Casey and Lindsay are looking to buy in,ep115
1380,the Sioux Falls area of South Dakota,ep115
1383,they've seen several options now they're,ep115
1386,ready to choose what did you think about,ep115
1389,the ranch-style house for three hundred,ep115
1392,and nine thousand you know I love that,ep115
1395,it's a ranch just because that's the,ep115
1398,style that I'm looking for and I love,ep115
1401,the yard that house is a major,ep115
1404,renovation nightmare but it was also so,ep115
1407,far under our budget that we could make,ep115
1410,it our own and put her and stamp on it,ep115
1413,and it did have all the bedrooms that,ep115
1416,had the shop and it met your,ep115
1419,requirements in the fire department,ep115
1422,it really did check off most of the,ep115
1425,things on our list but all I see is I,ep115
1428,was thinking about how are we ever going,ep115
1431,to find time to do these projects to fix,ep115
1434,up this house well so what do you think,ep115
1437,"about the farmhouse style for 339,000",ep115
1440,I'd really liked the style of it and I,ep115
1443,loved that it was in the fire district I,ep115
1446,love the fact that it's pretty much,ep115
1449,move-in ready I love that kitchen I also,ep115
1452,loved how huge the master bedroom was in,ep115
1455,that bathroom it had a jetted tub it had,ep115
1458,a huge walk-in shower you know the the,ep115
1461,downside is that the house only had,ep115
1464,three bedrooms and I was really looking,ep115
1467,for at least four the nice part about,ep115
1470,that is that at least has room for those,ep115
1473,bedrooms in the basement but it didn't,ep115
1476,really have any workspace down there no,ep115
1479,workshop in the basement no workshop in,ep115
1482,the garage I guess we could always build,ep115
1485,another shop outside of it I think,ep115
1488,there's room in the corner a lot but,ep115
1491,we'd have to make that work with our,ep115
1494,budget so what about the contemporary,ep115
1497,"home for 418,000 yeah I like the updates",ep115
1500,that they did to it that it was all done,ep115
1503,but we were in a more central part of,ep115
1506,Sioux Falls and that pretty much does,ep115
1509,away with any chance of being on any,ep115
1512,volunteer fire department but it was,ep115
1515,everything that we were looking for in a,ep115
1518,house in terms of the space the number,ep115
1521,of bedrooms means a yard but it didn't,ep115
1524,have a big enough garage and it didn't,ep115
1527,offer any like workspace in eshop area,ep115
1530,the garage was pretty small I don't know,ep115
1533,if there'd be even room to add on,ep115
1536,something there,ep115
1539,well we've seen plenty of houses I think,ep115
1542,it's time that we get out of the in-laws,ep115
1545,house and make a decision on where we're,ep115
1548,actually going to end up,ep115
1551,I think I know what you want and as much,ep115
1554,as I want a ranch I think that farmhouse,ep115
1557,style is a perfect house for us I think,ep115
1560,it is - it's good with our budget big,ep115
1563,master bedroom and master bathroom and,ep115
1566,it's not a lot of projects and,ep115
1569,renovations that we're gonna be walking,ep115
1572,into and I think after we build the shop,ep115
1575,well the perfect house yeah I agree,ep115
1578,um maybe after we finished the basement,ep115
1581,but yeah that's a dress that in the,ep115
1584,future,ep115
1587,should we go chase a puppy you go chase,ep115
1590,a puppy's we've been living in the home,ep115
1593,for about three weeks now and it feels,ep115
1596,just so nice to be settled in to be,ep115
1599,getting comfortable and making it our,ep115
1602,"own Oh the house was listed for $339,000",ep115
1605,couple of changes to the house already,ep115
1608,we've changed paint colors in a couple,ep115
1611,rooms we've replaced light fixtures in,ep115
1614,the majority of the house we've got new,ep115
1617,curtains new furniture things like that,ep115
1620,just really decorated and made it our,ep115
1623,own we could have put our bed sheets,ep115
1626,over the windows that would have worked,ep115
1629,just fine this is not our college dorm,ep115
1632,room dear this is our nice new house so,ep115
1635,we chose this house because you walk in,ep115
1638,and it has that cozy feel it's full of,ep115
1641,charm it's full of character it's four,ep115
1644,blocks away from the fire department and,ep115
1647,eventually we're gonna get a workshop,ep115
1650,built in the side yards after that's,ep115
1653,done it's in my mind the perfect home,ep115
1656,this house is perfect in terms of size,ep115
1659,for us right now,ep115
1662,eventually when our family does grow,ep115
1665,we've got room in the basement to finish,ep115
1668,that up and create more bedrooms if,ep115
1671,needed the part of the house that I like,ep115
1674,best is the music room we spend so much,ep115
1677,family time in there it's it's really,ep115
1680,been a wonderful space together okay I,ep115
1683,think this house holds a lot of,ep115
1686,possibilities for our future it's you,ep115
1689,know more children that we hope to have,ep115
1692,holiday gatherings with our families,ep115
1695,it's just really nice to be settled and,ep115
1698,not be so Restless kind of waiting for,ep115
1701,the next chapter,ep115
12,this is what mid-century modern living,ep116
15,is all about this is perfect,ep116
18,Alejo and Gisela want to leave the,ep116
21,suburbs behind for a rare mid-century,ep116
24,modern in the city the orange door in,ep116
27,the blue I think that looks great it's,ep116
30,really like nothing else you'd see in,ep116
33,any other neighborhood he's ready for a,ep116
36,project the floor needs to go but I,ep116
39,actually like that while she wants,ep116
42,perfection I love and hate this kitchen,ep116
45,I like wood paneling but I don't even,ep116
48,know what this is,ep116
51,with only so many mid centuries to,ep116
54,choose from can they find something they,ep116
57,both like this one's close I don't know,ep116
60,this wall right here is a little crazy I,ep116
63,guess if we ever had like a zombie,ep116
66,apocalypse would be safe it's actually,ep116
69,kind of tight I don't care about the,ep116
72,size I just like this,ep116
75,[Music],ep116
78,[Applause],ep116
81,[Music],ep116
84,perfect day for a ride so what do you,ep116
87,want to do put in 100 miles I know my,ep116
90,name is Gisela and I'm a teacher,ep116
93,my name is Alejo I am an associate,ep116
96,investment manager for a pension fund,ep116
99,don't leave me behind okay let's go we,ep116
102,met because my cousin married his cousin,ep116
105,and we actually met at their wedding the,ep116
108,rest is history yes yeah we have two,ep116
111,kids we have a son and a daughter our,ep116
114,daughter is 14 and our son is 12 after,ep116
117,living in suburban Sacramento for the,ep116
120,last 14 years they're ready to make a,ep116
123,move closer to downtown Sacramento to me,ep116
126,still has a small-town feel but you get,ep116
129,some of the amenities that come with a,ep116
132,big city you know we have some sports,ep116
135,teams here now good restaurants to eat,ep116
138,but it's not crazy like some of the,ep116
141,bigger cities or too congested currently,ep116
144,we live in eight 3200 square foot home,ep116
147,and I'm looking more for something maybe,ep116
150,"between 1,700 to 2,000 square feet we're",ep116
153,looking for a 1950s 1960s either,ep116
156,mid-century modern or mid-century ranch,ep116
159,this interest in homes from the 50s and,ep116
162,60s house started with a trip that we,ep116
165,took to Palm Springs and we were there,ep116
168,for their modernism week which is where,ep116
171,you can actually tour some of these,ep116
174,homes we did one of those tours and I,ep116
177,just absolutely fell in love with a,ep116
180,mid-century modern style that aesthetic,ep116
183,really appeals to the way I want to live,ep116
186,which is just simplicity a lot of light,ep116
189,kind of big open spaces for us we don't,ep116
192,want just a plain house to us a house is,ep116
195,more of an extension of your personality,ep116
198,and we want something special this is,ep116
201,the entrance and I do love the bright,ep116
204,door against kind of the the lighter,ep116
207,color that's really neat we'd want to,ep116
210,stay around what we can sell our house,ep116
213,for and I believe that's around six,ep116
216,hundred thousand I really don't want to,ep116
219,go much above that what I want in a home,ep116
222,is at least a three-bedroom two-bathroom,ep116
225,I would love the rooms to be a larger,ep116
228,size and what we currently have,ep116
231,especially for the kids as they're,ep116
234,growing they kind of need a little bit,ep116
237,more space they'd also like dual sinks,ep116
240,in the master bath and alejo in,ep116
243,particular is interested in one extra,ep116
246,dedicated space,ep116
249,I would like to have an area that I can,ep116
252,exercise in so we'll see if we can get,ep116
255,that love the beams going across the,ep116
258,ceiling love all the white I would just,ep116
261,love kind of one large living space like,ep116
264,not necessarily a formal living room in,ep116
267,a formal dining room I love a lot of,ep116
270,windows that look out onto a pool that,ep116
273,is what I'm talking yeah I've got to,ep116
276,have something like that for sure I,ep116
279,definitely want to have like that resort,ep116
282,living in our own home location-wise,ep116
285,he'd like to be within biking distance,ep116
288,of work if I can take out the stressful,ep116
291,commute and jump on my bike and enjoy,ep116
294,Brighton to work it'd be pretty awesome,ep116
297,I'd rather have a move-in-ready even if,ep116
300,it's not exactly what I want it's still,ep116
303,something that over time we can change,ep116
306,instead of redoing everything for me I,ep116
309,would rather have something that I can,ep116
312,fix up a little bit the current home,ep116
315,that we have my brother and I have done,ep116
318,a lot of work on it I have to say one,ep116
321,thing I'm really gonna miss is this tile,ep116
324,you did a really great job with that I,ep116
327,want something that I can take pride in,ep116
330,and say well yeah you know great house,ep116
333,yeah well I did this I did that and it's,ep116
336,really but that always takes way too,ep116
339,much time and way too much money and the,ep116
342,headache of a renovation we're excited,ep116
345,about starting a new chapter in our,ep116
348,lives just doing something different,ep116
351,that we've never done before,ep116
354,the first house their agent lines up is,ep116
357,a little outside their target area about,ep116
360,11 miles from downtown it is absolutely,ep116
363,hard to find a mid-century of modern,ep116
366,home like this they're very rare so when,ep116
369,they come on the market they seek them,ep116
372,out nice neighborhood but definitely a,ep116
375,little far from work it will be so far,ep116
378,for me probably 45 minutes to an hour hi,ep116
381,ho hi Casella IRA how are you guys doing,ep116
384,today,ep116
387,crepes wonderful whoa got a mid-century,ep116
390,modern home to show you today I love it,ep116
393,three bedrooms two bathrooms and it's,ep116
396,listed at 675 thousand,ep116
399,I do love the French the orange door and,ep116
402,the blue I think that looks great in the,ep116
405,pitched roof so I'm excited to see the,ep116
408,rest we can go take a look and see what,ep116
411,you think,ep116
414,this is what I like I like all of the,ep116
417,glass the big windows looking out on the,ep116
420,beautiful backyard I love this yeah I,ep116
423,gotta agree these windows are awesome,ep116
426,and I love the view to the outside it's,ep116
429,the pool the only thing I would say is,ep116
432,that I was sort of looking for a big,ep116
435,open space where everyone can gather and,ep116
438,this seems cut off from everything else,ep116
441,but what's on the other side of the wall,ep116
444,the kitchen's on the other side oh this,ep116
447,is a great kitchen I think when you,ep116
450,remodel a mid-century home you just have,ep116
453,to do it right and they would definitely,ep116
456,do it the right way it is nice but I,ep116
459,don't see really any room where we can,ep116
462,kind of put our own personal touches on,ep116
465,it I just kind of feel that you know at,ep116
468,this price point I'm kind of paying for,ep116
471,somebody else's ideas that's what I like,ep116
474,about it everything is done,ep116
477,I think our furniture will fit in here,ep116
480,perfectly and I like how you have the,ep116
483,dining area here but then you can also,ep116
486,have people sit outside as well in the,ep116
489,backyard this bathroom is really cute I,ep116
492,love the color there storage in two,ep116
495,different spots and I love have the,ep116
498,shower just go with everything else so,ep116
501,is this the bedroom right here yes it is,ep116
504,this is a really big room this will be,ep116
507,perfect for our daughter,ep116
510,yeah this is a great size for is the,ep116
513,master bedroom like this oh well let's,ep116
516,go take a look it's next oh it's big,ep116
519,it's just perfect yeah you can,ep116
522,definitely fit a nice big king-size bed,ep116
525,in here yeah that is true okay so this,ep116
528,closets not huge but do you think the,ep116
531,two of us can fit our clothes in there,ep116
534,we can definitely fit a lot of shoes in,ep116
537,there that is true and then is that the,ep116
540,master bathroom it is what's really nice,ep116
543,is all the finishes have been updated,ep116
546,recently it looks really great it seems,ep116
549,to match with everything else that's in,ep116
552,the house one thing though it's not,ep116
555,gonna work for us to get ready at the,ep116
558,same time because it's just one area not,ep116
561,two separate areas so that means two,ep116
564,people can't really get ready at the,ep116
567,same time,ep116
570,they see a third bedroom before heading,ep116
573,outside to a casita you are looking for,ep116
576,a place to have a gym this just might,ep116
579,fit that bill oh wow this is great,ep116
582,I like how they kind of continue the,ep116
585,theme of the home it's almost like a,ep116
588,small replica of the house this is what,ep116
591,it's all about just the pool and then,ep116
594,you have all the lush greenery and the,ep116
597,trees,ep116
600,I love how relaxing and peaceful it is,ep116
603,out here I like all the greenery I like,ep116
606,the mature Japanese maples they're,ep116
609,beautiful and as an added bonus we have,ep116
612,the hot tub over there that is nice so,ep116
615,what did you think about the home what,ep116
618,were your impressions well first off let,ep116
621,me go off what I did like the master,ep116
624,bathroom it doesn't have the two,ep116
627,separate areas and for me I'd like to,ep116
630,maybe put my touch on it a little bit,ep116
633,and it didn't really have any room for,ep116
636,projects for me I do like the house,ep116
639,though I think it had some great points,ep116
642,as well I love the kitchen and left all,ep116
645,the bathrooms all those updates are just,ep116
648,really what I want I don't want to have,ep116
651,to do anything myself I feel like we,ep116
654,could just come in move in our things,ep116
657,and just enjoy it,ep116
660,and of course the backyard was great I,ep116
663,think the biggest problem for me though,ep116
666,is that it is so far from my job so,ep116
669,their agent finds an option closer to,ep116
672,Sacramento but I can actually hear the,ep116
675,freeway I don't like that,ep116
678,[Music],ep116
681,I love this table it actually seats six,ep116
684,people and these chairs Wow,ep116
687,Alejo and Gisela are moving from the,ep116
690,suburbs to be closer to downtown,ep116
693,Sacramento California they're only,ep116
696,interested in a mid-century modern house,ep116
699,that they can buy with their budget of,ep116
702,"around $600,000 so far they've seen an",ep116
705,updated home that was move-in ready,ep116
708,perfect for Gisela but not for Alejo,ep116
711,who's looking forward to putting his own,ep116
714,stamp on a home and it was located about,ep116
717,11 miles from downtown Sacramento a,ep116
720,little farther than they want to be so,ep116
723,today they're seeing another option this,ep116
726,time closer to downtown this house is,ep116
729,actually a good location because I can,ep116
732,get to the freeway pretty quickly but at,ep116
735,the same time I can actually hear the,ep116
738,freeway yeah I don't like that hi Gisela,ep116
741,welcome I have another mid-century,ep116
744,modern home to show you a four-bedroom,ep116
747,two-bathroom home fantastic price tag at,ep116
750,"500,000 whoa I love the price on that",ep116
753,that's really good price what do you,ep116
756,think of the curb appeal this wall right,ep116
759,here is a little crazy,ep116
762,I guess if we ever had like a zombie,ep116
765,apocalypse would be safe oh we get,ep116
768,inside you'll see it forms a nice little,ep116
771,courtyard so you might like that Wow I,ep116
774,don't really hear the traffic noise as,ep116
777,much in here yeah now the brick wall it,ep116
780,actually makes sense because it makes,ep116
783,everything feel nice and peaceful in,ep116
786,here and I actually kind of liked it,ep116
789,what I do really like are the big,ep116
792,sliders and how it has a view of the,ep116
795,kitchen so you can make dinner and then,ep116
798,bring your food outside and enjoy it,ep116
801,outside in this beautiful courtyard no,ep116
804,that's definitely a plus yeah I'm ready,ep116
807,to head on inside,ep116
810,yeah don't worry Wow I love all these,ep116
813,windows I love this brick this is,ep116
816,actually the same brick that's out front,ep116
819,and I do like it this is multi right,ep116
822,sure does not fit into the style so,ep116
825,definitely something that I could take,ep116
828,off and then if you look at the floor,ep116
831,the floor needs to go but I actually,ep116
834,like that because I think me and my,ep116
837,brother can come in,ep116
840,make it into something really nice okay,ep116
843,that's gonna take time and money to do,ep116
846,put your own stamp on it so it would be,ep116
849,pretty cool when I think about how,ep116
852,demanding his job is and how he gets,ep116
855,home and he's really tired I just don't,ep116
858,see how he's gonna have the time and the,ep116
861,energy to renovate this house this,ep116
864,sounds really strange but I love and,ep116
867,hate this kitchen at the same time I,ep116
870,love these cabinets I wouldn't change,ep116
873,them I actually like the flat front,ep116
876,I love the knobs but I definitely,ep116
879,replaced the countertops,ep116
882,check out the appliances though they,ep116
885,look brand there and you have gas stove,ep116
888,top too which is kind of yes but look,ep116
891,how low this is I mean I do love these,ep116
894,long countertops but again they're,ep116
897,pretty low the kitchen can use some,ep116
900,improvement maybe the countertops so I,ep116
903,do see a lot of room for improvement,ep116
906,here and that's something that I,ep116
909,definitely like next they see the,ep116
912,backyard it is a very lush back here,ep116
915,which I do like I like all the trees and,ep116
918,mature birch trees the greenery is great,ep116
921,but do you think a pool will be able to,ep116
924,actually fit you can get a pool in this,ep116
927,backyard but it is going to take that,ep116
930,but good portion of your yard so we,ep116
933,could potentially lose all of the screen,ep116
936,rate yes I think I'm okay with that as,ep116
939,long as we have the pool back inside,ep116
942,they take a look at the bedrooms this,ep116
945,will work I think the kids will be happy,ep116
948,yeah it's a good size but as far for,ep116
951,sure please do that it just keeps going,ep116
954,and going and going and finding more and,ep116
957,more issues let's go look at the master,ep116
960,suite okay so kind of nice I mean it's a,ep116
963,good size it's not huge but that's okay,ep116
966,we are downsizing we can definitely fit,ep116
969,a king-sized bed in here and still have,ep116
972,a view and a nice big window so I,ep116
975,actually seen an attached bathroom there,ep116
978,is this is the master bath okay so I,ep116
981,like wood paneling but I don't even want,ep116
984,to say that this is wood I don't even,ep116
987,know what this is,ep116
990,that is a laminate treatment so it's,ep116
993,something that you would see on a floor,ep116
996,but they've put it on the wall what does,ep116
999,work is this vanity this floating vanity,ep116
1002,is actually,ep116
1005,it's something that I would keep and it,ep116
1008,has some extra storage here so that is,ep116
1011,good and then speaking of storage,ep116
1014,there's so okay this is the only closet,ep116
1017,then this is the only closet and in the,ep116
1020,bathroom and in the room good,ep116
1023,I I don't know what that fake wood,ep116
1026,paneling would have to go some of the,ep116
1029,things could stay but it is a little,ep116
1032,tight and then the closet is in the,ep116
1035,bathroom which I'm not a big fan of,ep116
1038,because if someone's using the sink then,ep116
1041,it's a little bit hard to get into the,ep116
1044,closet so here we have the shower but,ep116
1047,again there's that fake wood I think,ep116
1050,besides the fake what everything else,ep116
1053,looks pretty nice but yeah it just,ep116
1056,doesn't quite fit so what did you guys,ep116
1059,think of this home I love this courtyard,ep116
1062,this is probably my favorite feature I,ep116
1065,just love how it goes right into the,ep116
1068,kitchen area I think the big thing for,ep116
1071,me was that it didn't have the pool but,ep116
1074,maybe that's a good thing because we can,ep116
1077,design the pool how we want it the other,ep116
1080,thing is we can put our own personal,ep116
1083,touch on this we can come in and replace,ep116
1086,the floor put the floor that we like,ep116
1089,there's definitely room under the budget,ep116
1092,since this house is so cheap that's,ep116
1095,"right at $500,000 I do like the price of",ep116
1098,the house but how much is it gonna cost,ep116
1101,to get this all done to get it the way,ep116
1104,that we want it it is a fixer that is,ep116
1107,kind of an issue for me and I really,ep116
1110,don't want to complicate my life yeah,ep116
1113,but I don't see that as a problem I see,ep116
1116,it as a plus,ep116
1119,so Raquel lines up a more move-in-ready,ep116
1122,option for Gisella located in a unique,ep116
1125,neighborhood,ep116
1128,I love the tree-lined streets yeah it's,ep116
1131,great definitely a really,ep116
1134,well-established neighborhood,ep116
1137,[Music],ep116
1140,boy it's pretty nice and peaceful I hear,ep116
1143,oh it's so beautiful,ep116
1146,"Alejo and Gisela have $600,000 to spend",ep116
1149,on a house in Sacramento and they're set,ep116
1152,on finding the perfect mid-century,ep116
1155,modern to call home so far they've seen,ep116
1158,an updated home with a pool that was,ep116
1161,slightly outside their target area and a,ep116
1164,little over their budget then they saw a,ep116
1167,home with no pool in need of some work,ep116
1170,but with a lower price tag and much,ep116
1173,closer to downtown today the couple is,ep116
1176,looking at a home built by famed,ep116
1179,real-estate developer Joseph Eichler I,ep116
1182,love the tree-lined streets yeah it's,ep116
1185,great definitely a really,ep116
1188,well-established neighborhood,ep116
1191,Joseph Eifler in the 1950s started,ep116
1194,thinking outside the box instead of a,ep116
1197,traditional ranch-style home I wanted to,ep116
1200,add some modern tones and modern look to,ep116
1203,it well there's Raquel this must be the,ep116
1206,house right how are you great how are,ep116
1209,you you're gonna love what you see,ep116
1212,inside they tell us it is a four-bedroom,ep116
1215,two-bath 1714 square feet and it's,ep116
1218,listed at a great price at 539 900 this,ep116
1221,glass is amazing this is what,ep116
1224,mid-century modern living is all about,ep116
1227,it's about bringing the outdoors in this,ep116
1230,is perfect,ep116
1233,Wow what do you think of these beams I,ep116
1236,love them I love the built-in cabinets,ep116
1239,and I know I'm trying to get rid of my,ep116
1242,stuff but a little extra storage is,ep116
1245,always good I could see my 60-inch TV,ep116
1248,right here I can be sitting back here,ep116
1251,looking out to the backyard,ep116
1254,they could work nicely did you see this,ep116
1257,wall it has a really neat texture I,ep116
1260,think it's the burlap wallpaper that I,ep116
1263,used to put in homes in the 50s and 60s,ep116
1266,and it looks like it's been repainted,ep116
1269,but I love this texture next they see,ep116
1272,the kitchen pretty much this is moving,ep116
1275,ready and I actually really like that,ep116
1278,because I know with kitchen remodels,ep116
1281,it's so expensive it takes so much time,ep116
1284,and we don't have to do anything about,ep116
1287,the backsplash though it's not crazy,ep116
1290,about that I mean that's a project that,ep116
1293,you could do it's not really what I,ep116
1296,would have done I think I would have,ep116
1299,done things a little differently just to,ep116
1302,put my own stamp on the house so are you,ep116
1305,ready to take a look at the bedrooms,ep116
1308,yeah,ep116
1311,let's go so I'm a little disappointed by,ep116
1314,the size of the room it's pretty small,ep116
1317,it's smaller than what the kids have,ep116
1320,right now when you go into the bedrooms,ep116
1323,they're just small and dark so that's a,ep116
1326,little bit disappointing to me let's go,ep116
1329,on into the master suite there's more,ep116
1332,closets as we're going down the hallway,ep116
1335,that's nice yeah sure so what I like is,ep116
1338,that it's been recently updated so,ep116
1341,there's no renovation no remodel nothing,ep116
1344,I like that yeah but you know we're kind,ep116
1347,of used to having two sinks and I know,ep116
1350,you tend to lock up the sink in the,ep116
1353,morning when getting ready so I might be,ep116
1356,late to work,ep116
1359,I hope they catch up and I think that,ep116
1362,we'll make it work this is what it's all,ep116
1365,about this is impressive this is really,ep116
1368,nice it's about bringing the outdoors in,ep116
1371,and looking out onto this what kind of,ep116
1374,concerns me is that it's actually kind,ep116
1377,of tight and we were actually thinking,ep116
1380,about getting the king honestly I don't,ep116
1383,I don't care about the size just like,ep116
1386,this this is exactly what I was talking,ep116
1389,about yeah this is great I think you,ep116
1392,have this you'd probably never have to,ep116
1395,go on vacation again right now really,ep116
1398,nice,ep116
1401,[Music],ep116
1404,so electron gisela what did you think,ep116
1407,about this home well I definitely had a,ep116
1410,lot of stuff we wanted I loved the,ep116
1413,backyard and the open space that looks,ep116
1416,out to the backyard with all the windows,ep116
1419,pretty amazing but I kind of feel like,ep116
1422,this is somebody else's creation their,ep116
1425,style and I don't really have a lot of,ep116
1428,room to put my own stamp on it but one,ep116
1431,thing I'm not too happy with or the size,ep116
1434,of the rooms they're a little too small,ep116
1437,[Music],ep116
1440,with three mid-century homes to choose,ep116
1443,from it's going to come down to bedroom,ep116
1446,size proximity to town and whether or,ep116
1449,not they're willing to sacrifice a pool,ep116
1452,we have some really nice homes to choose,ep116
1455,from yeah three mid-century modern homes,ep116
1458,in Sacramento so that was really neat to,ep116
1461,see,ep116
1464,[Music],ep116
1467,"Alejo and Gisela have up to 600,000",ep116
1470,dollars to spend on a new home in,ep116
1473,Sacramento California they've seen,ep116
1476,several houses and the time has come to,ep116
1479,make a decision the first house they saw,ep116
1482,was about 11 miles from downtown was,ep116
1485,that 675 which is above budget and don't,ep116
1488,really like that as far as all the,ep116
1491,finishes that had on it they did an,ep116
1494,amazing job the house is beautiful,ep116
1497,everything was done I mean that kitchen,ep116
1500,was unbelievable with the quartz,ep116
1503,countertops and that really nice,ep116
1506,cabinetry so I did like that I did like,ep116
1509,the floor-to-ceiling windows the,ep116
1512,backyard was beautiful and remember that,ep116
1515,little casita that we could use that was,ep116
1518,a nice spot for a gentleman but it is,ep116
1521,super far for both of us the next option,ep116
1524,"was priced at $500,000 I think it was a",ep116
1527,great price and had a lot of room for,ep116
1530,improvement it had the four bedrooms,ep116
1533,also had that nice kitchen that had the,ep116
1536,sliding door going out to the courtyard,ep116
1539,and I'm really fearful that putting in a,ep116
1542,pool is gonna completely destroy the,ep116
1545,lush yard and then there's the eichler,ep116
1548,house for five hundred and forty,ep116
1551,thousand well the price was great I like,ep116
1554,that I like when you walk in you can see,ep116
1557,you know all the nice big windows and,ep116
1560,look out into the backyard that was,ep116
1563,incredible just feel like you're on,ep116
1566,vacation every single day what I didn't,ep116
1569,like about it though is the kitchen was,ep116
1572,a little small and the rooms felt a,ep116
1575,little small and I know that you wanted,ep116
1578,to fix her but it's move-in ready so,ep116
1581,which one will they choose,ep116
1584,[Music],ep116
1587,I know that the house that I have to,ep116
1590,have is I CRO home it has everything,ep116
1593,that I want the location is amazing,ep116
1596,it's probably five six miles away from,ep116
1599,work and I can you know ride my bike to,ep116
1602,work I think it's the one I think so do,ep116
1605,so let's call Raquel okay this fits,ep116
1608,perfectly in here oh there it is,ep116
1611,initially the price was at five forty,ep116
1614,which we thought was a little bit low,ep116
1617,because we've been shopping in the area,ep116
1620,for several months and there's been,ep116
1623,occasions where there's like over 20,ep116
1626,offers on the same home so we knew,ep116
1629,coming into this that we would have to,ep116
1632,go well above the asking which we did,ep116
1635,we ended up closing at six hundred forty,ep116
1638,five thousand this house was the perfect,ep116
1641,home for us it had the right amount of,ep116
1644,bedrooms it has room for the gym where,ep116
